,district,students_in_grade_12_19,sat_19_grade_12_takers,sat_19_grade_12_at_erwb_benchmark,sat_19_grade_12_at_math_benchmark,students_in_grade_11_19,sat_19_grade_11_takers,sat_19_grade_11_at_erwb_benchmark,sat_19_grade_11_at_math_benchmark,sat_19_grade_12_at_both_benchmarks,sat_19_grade_11_at_both_benchmarks,sat_19_g12_participation,sat_19_g11_participation,score,education_spend_per_student,avg_household_income,african_american,am_indian_or_alaska_native,asian,filipino,hispanic_or_latino,pacific_islander,white,two_or_more_races,not_reported
260,Ramona City Unified,476.0,120.0,0.8,0.6,446.0,111.0,0.9009,0.7928000000000001,0.5667,0.0077480000000000005,0.25210084033613445,0.24887892376681614,9.03,11309.0,98201.0,0.006999999999999999,0.005,0.005,0.003,0.41,0.002,0.508,0.059000000000000004,0.0
261,Oceanside Unified,1628.0,396.0,0.7373999999999999,0.5657,1432.0,337.0,0.8604999999999999,0.7003,0.5202,0.006558,0.24324324324324326,0.23533519553072627,23.89,13154.0,64597.0,0.039,0.003,0.017,0.024,0.564,0.017,0.254,0.07,0.013000000000000001
263,Santa Ynez Valley Union High,231.0,69.0,0.9129999999999999,0.7101000000000001,222.0,84.0,0.8690000000000001,0.7619,0.6957,0.0075,0.2987012987012987,0.3783783783783784,16.91,13573.0,92708.0,0.006,0.006,0.003,0.003,0.465,0.0,0.469,0.047,0.0
265,Scott Valley Unified,45.0,16.0,0.5625,0.4375,55.0,22.0,0.8636,0.7726999999999999,0.375,0.007273000000000001,0.35555555555555557,0.4,29.7,14705.0,52536.0,0.005,0.09300000000000001,0.018000000000000002,0.0,0.11900000000000001,0.005,0.619,0.113,0.027999999999999997
266,Patterson Joint Unified,458.0,216.0,0.537,0.2639,472.0,191.0,0.6335000000000001,0.3246,0.24539999999999998,0.0031940000000000002,0.47161572052401746,0.4046610169491525,14.39,13614.0,69330.0,0.048,0.005,0.024,0.016,0.76,0.018000000000000002,0.099,0.013999999999999999,0.016
268,Visalia Unified,2216.0,467.0,0.7623000000000001,0.4668,2152.0,335.0,0.8806,0.6776000000000001,0.4475,0.006657,0.21074007220216606,0.15566914498141263,35.48,12279.0,60393.0,0.013999999999999999,0.005,0.040999999999999995,0.008,0.6970000000000001,0.002,0.18100000000000002,0.026000000000000002,0.027999999999999997
269,Dinuba Unified,538.0,115.0,0.5826,0.32170000000000004,548.0,94.0,0.6809000000000001,0.5213,0.3043,0.004787,0.2137546468401487,0.17153284671532848,55.74,12543.0,44065.0,0.004,0.004,0.011000000000000001,0.006999999999999999,0.937,0.001,0.037000000000000005,0.0,0.0
270,Hayward Unified,1601.0,549.0,0.6211,0.4353,1635.0,485.0,0.732,0.4722,0.3934,0.0044540000000000005,0.34291068082448467,0.2966360856269113,14.72,14523.0,86336.0,0.078,0.002,0.084,0.07,0.647,0.032,0.045,0.04,0.004
271,San Lorenzo Unified,1099.0,364.0,0.6703,0.467,984.0,357.0,0.8347,0.7059000000000001,0.41479999999999995,0.006723,0.33121019108280253,0.3628048780487805,0.31,13748.0,79082.0,0.08199999999999999,0.003,0.161,0.067,0.5660000000000001,0.016,0.067,0.031,0.006999999999999999
272,Dublin Unified,695.0,271.0,0.941,0.7897,772.0,434.0,0.9631000000000001,0.9401,0.7823,0.009217,0.3899280575539568,0.5621761658031088,76.64,10903.0,150299.0,0.028999999999999998,0.001,0.58,0.05,0.09300000000000001,0.004,0.17,0.073,0.001
273,Pierce Joint Unified,107.0,21.0,0.5238,0.1429,109.0,38.0,0.6842,0.4474,0.1429,0.0044740000000000005,0.19626168224299065,0.3486238532110092,41.82,11147.0,61359.0,0.009000000000000001,0.001,0.012,0.002,0.7829999999999999,0.001,0.17300000000000001,0.013000000000000001,0.005
274,Liberty Union High,2138.0,639.0,0.7903,0.5383,1989.0,587.0,0.8926999999999999,0.7138,0.5211,0.006865000000000001,0.29887745556594947,0.29512317747611866,29.63,12113.0,109430.0,0.086,0.006,0.049,0.055999999999999994,0.368,0.006999999999999999,0.37200000000000005,0.048,0.008
275,Parlier Unified,232.0,51.0,0.451,0.27449999999999997,249.0,66.0,0.43939999999999996,0.19699999999999998,0.2157,0.001818,0.21982758620689655,0.26506024096385544,56.01,14179.0,35680.0,0.001,0.004,0.001,0.0,0.982,0.0,0.008,0.0,0.003
279,Corcoran Joint Unified,187.0,49.0,0.551,0.3469,234.0,36.0,0.5556,0.16670000000000001,0.3265,0.001389,0.2620320855614973,0.15384615384615385,59.26,13054.0,38906.0,0.025,0.002,0.004,0.003,0.917,0.001,0.046,0.001,0.001
281,Lassen Union High,190.0,40.0,0.8,0.425,184.0,42.0,0.8571,0.7381,0.4,0.007143,0.21052631578947367,0.22826086956521738,30.98,12816.0,61034.0,0.012,0.044000000000000004,0.006999999999999999,0.006999999999999999,0.20800000000000002,0.017,0.618,0.071,0.016
282,El Segundo Unified,319.0,142.0,0.9366,0.669,301.0,173.0,0.9711,0.8728,0.6479,0.008671,0.445141065830721,0.574750830564784,26.38,11604.0,109577.0,0.039,0.002,0.076,0.015,0.22399999999999998,0.003,0.484,0.156,0.0
283,Lawndale Elementary,126.0,95.0,0.5263,0.3053,131.0,125.0,0.616,0.376,0.2316,0.0035200000000000006,0.753968253968254,0.9541984732824428,4.3,16218.0,63773.0,0.099,0.0,0.047,0.006999999999999999,0.763,0.006999999999999999,0.044000000000000004,0.017,0.016
285,Merced Union High,2577.0,744.0,0.6317,0.3508,2588.0,593.0,0.7099,0.44520000000000004,0.3185,0.004233,0.28870779976717115,0.22913446676970634,34.48,14146.0,51793.0,0.037000000000000005,0.005,0.078,0.008,0.706,0.003,0.146,0.009000000000000001,0.008
286,Gustine Unified,155.0,18.0,0.5,0.16670000000000001,157.0,70.0,0.6857,0.3286,0.16670000000000001,0.003286,0.11612903225806452,0.445859872611465,30.73,12810.0,61250.0,0.005,0.004,0.006,0.004,0.853,0.001,0.10400000000000001,0.013999999999999999,0.01
288,Corona-Norco Unified,4488.0,1736.0,0.78,0.5703,4288.0,1515.0,0.8495,0.7134999999999999,0.5363,0.006733,0.3868092691622103,0.3533115671641791,6.54,11658.0,94613.0,0.057999999999999996,0.003,0.113,0.032,0.536,0.004,0.225,0.021,0.006999999999999999
289,San Juan Unified,4487.0,938.0,0.8209000000000001,0.5832,4114.0,1037.0,0.8631,0.7078,0.5629,0.006884999999999999,0.20904836193447737,0.25206611570247933,25.22,13148.0,63640.0,0.07,0.006,0.078,0.01,0.254,0.006,0.49700000000000005,0.07200000000000001,0.006
292,Escalon Unified,201.0,63.0,0.7619,0.47619999999999996,209.0,51.0,0.8824,0.7646999999999999,0.44439999999999996,0.007451000000000001,0.31343283582089554,0.24401913875598086,31.86,10769.0,70625.0,0.006,0.002,0.012,0.004,0.478,0.001,0.469,0.02,0.006999999999999999
293,New Jerusalem Elementary,523.0,72.0,0.5278,0.2639,518.0,94.0,0.4894,0.2979,0.25,0.002979,0.13766730401529637,0.18146718146718147,36.39,12139.0,60417.0,0.10400000000000001,0.009000000000000001,0.065,0.028999999999999998,0.426,0.008,0.293,0.051,0.016
294,Lompoc Unified,648.0,62.0,0.8548,0.6452,689.0,525.0,0.5543,0.2952,0.6452,0.0027429999999999998,0.09567901234567901,0.7619738751814223,31.11,12456.0,62740.0,0.022000000000000002,0.005,0.016,0.013000000000000001,0.688,0.002,0.207,0.046,0.001
296,Travis Unified,419.0,163.0,0.8098000000000001,0.5521,453.0,144.0,0.9097,0.7292000000000001,0.5337,0.0071530000000000005,0.38902147971360385,0.31788079470198677,20.01,11362.0,106068.0,0.109,0.003,0.042,0.10099999999999999,0.271,0.011000000000000001,0.315,0.135,0.013999999999999999
297,Sutter Union High,189.0,49.0,0.898,0.6531,192.0,43.0,0.907,0.6977,0.6531,0.006977,0.25925925925925924,0.22395833333333334,27.03,11227.0,71914.0,0.002,0.016,0.027999999999999997,0.001,0.275,0.001,0.619,0.057,0.0
300,Sonora Union High,263.0,41.0,0.9268000000000001,0.7561,253.0,28.0,0.9286,0.75,0.7561,0.007143,0.155893536121673,0.11067193675889328,34.07,13365.0,56001.0,0.002,0.01,0.013999999999999999,0.017,0.20199999999999999,0.004,0.698,0.05,0.005
301,Simi Valley Unified,1416.0,321.0,0.8815999999999999,0.6822,1445.0,357.0,0.9495999999999999,0.8403,0.6417,0.008235,0.2266949152542373,0.24705882352941178,11.95,11607.0,98876.0,0.011000000000000001,0.001,0.08,0.021,0.4,0.001,0.436,0.047,0.003
305,Williams Unified,87.0,29.0,0.37929999999999997,0.0345,98.0,32.0,0.5938,0.375,0.0,0.003125,0.3333333333333333,0.32653061224489793,24.07,12780.0,66333.0,0.001,0.001,0.011000000000000001,0.0,0.9620000000000001,0.0,0.022000000000000002,0.002,0.0
306,John Swett Unified,123.0,38.0,0.6842,0.5263,143.0,60.0,0.8667,0.6333,0.47369999999999995,0.006167000000000001,0.3089430894308943,0.4195804195804196,1.61,12782.0,82956.0,0.146,0.006,0.1,0.106,0.37,0.003,0.152,0.107,0.008
307,Hamilton Unified,90.0,25.0,0.52,0.2,51.0,24.0,0.625,0.3333,0.16,0.0029170000000000003,0.2777777777777778,0.47058823529411764,48.56,12535.0,49423.0,0.001,0.004,0.01,0.0,0.8690000000000001,0.0,0.076,0.006,0.034
308,Calexico Unified,879.0,194.0,0.7062,0.5361,781.0,168.0,0.7023999999999999,0.6369,0.46909999999999996,0.005655,0.22070534698521047,0.21510883482714468,46.92,13961.0,43504.0,0.001,0.0,0.002,0.0,0.991,0.0,0.004,0.0,0.002
310,Kelseyville Unified,129.0,45.0,0.6889,0.3111,134.0,36.0,0.7778,0.3611,0.3111,0.003333,0.3488372093023256,0.26865671641791045,30.03,14408.0,53778.0,0.006,0.026000000000000002,0.001,0.005,0.441,0.0,0.457,0.061,0.003
311,Beverly Hills Unified,424.0,145.0,0.9586,0.8069,334.0,222.0,0.8694,0.7476999999999999,0.8,0.0072970000000000005,0.3419811320754717,0.6646706586826348,77.88,19769.0,106857.0,0.025,0.002,0.114,0.006,0.086,0.002,0.6890000000000001,0.054000000000000006,0.022000000000000002
312,Burbank Unified,1331.0,522.0,0.841,0.7222,1343.0,413.0,0.9516,0.9128000000000001,0.6877,0.008886,0.3921863260706236,0.3075204765450484,16.14,12056.0,75827.0,0.025,0.002,0.055999999999999994,0.036000000000000004,0.32899999999999996,0.001,0.475,0.053,0.023
313,Duarte Unified,405.0,126.0,0.6825,0.373,457.0,127.0,0.7637999999999999,0.5196999999999999,0.35710000000000003,0.004961,0.3111111111111111,0.2778993435448578,1.68,14365.0,74984.0,0.05,0.001,0.057999999999999996,0.028999999999999998,0.672,0.002,0.125,0.036000000000000004,0.027000000000000003
314,Glendora Unified,639.0,248.0,0.8629000000000001,0.8184999999999999,591.0,284.0,0.9401,0.9296,0.75,0.009014,0.38810641627543035,0.4805414551607445,8.67,11441.0,97274.0,0.012,0.002,0.10400000000000001,0.023,0.456,0.001,0.34600000000000003,0.055,0.0
315,Los Angeles Unified,41873.0,19988.0,0.5227,0.2992,42282.0,33355.0,0.475,0.2682,0.2748,0.002482,0.477348171852984,0.788869968308027,10.41,15793.0,61375.0,0.076,0.002,0.036000000000000004,0.019,0.742,0.002,0.102,0.016,0.005
316,Alhambra Unified,1902.0,814.0,0.7912,0.6904,1709.0,828.0,0.8671,0.7886,0.6376,0.007403,0.42797055730809674,0.4844938560561732,20.86,14392.0,60647.0,0.006,0.001,0.501,0.024,0.409,0.001,0.021,0.027000000000000003,0.011000000000000001
317,Golden Valley Unified,172.0,47.0,0.8511,0.4894,157.0,32.0,0.9063,0.7188,0.4468,0.007188,0.27325581395348836,0.20382165605095542,13.44,11241.0,81907.0,0.013999999999999999,0.01,0.037000000000000005,0.003,0.46399999999999997,0.0,0.441,0.025,0.004
318,Fort Bragg Unified,119.0,31.0,0.9031999999999999,0.5806,143.0,39.0,0.7692,0.6409999999999999,0.5806,0.005897,0.2605042016806723,0.2727272727272727,36.4,14147.0,50363.0,0.004,0.008,0.008,0.0,0.447,0.0,0.44299999999999995,0.057,0.031
319,Soledad Unified,403.0,141.0,0.4255,0.1844,380.0,81.0,0.6173,0.2346,0.1702,0.002346,0.34987593052109184,0.2131578947368421,23.53,13498.0,63142.0,0.004,0.001,0.01,0.01,0.9490000000000001,0.001,0.021,0.003,0.0
320,Huntington Beach Union High,4150.0,1313.0,0.8713,0.7411,3936.0,1534.0,0.9042,0.8344,0.7091,0.008076999999999999,0.3163855421686747,0.38973577235772355,5.65,12816.0,88159.0,0.009000000000000001,0.003,0.28,0.013000000000000001,0.289,0.004,0.349,0.045,0.008
321,Loomis Union Elementary,46.0,18.0,0.8889,0.5,86.0,20.0,0.9,0.8,0.5,0.0075,0.391304347826087,0.23255813953488372,11.45,9833.0,107379.0,0.004,0.006,0.025,0.006,0.11699999999999999,0.001,0.777,0.06,0.005
322,Banning Unified,358.0,74.0,0.6622,0.3378,309.0,63.0,0.5556,0.4286,0.3243,0.0041270000000000005,0.20670391061452514,0.20388349514563106,48.09,13707.0,43906.0,0.073,0.026000000000000002,0.040999999999999995,0.01,0.711,0.001,0.109,0.027999999999999997,0.0
323,Desert Sands Unified,2493.0,755.0,0.6914,0.35100000000000003,2280.0,1997.0,0.5433,0.2699,0.33770000000000006,0.0025540000000000003,0.3028479743281187,0.8758771929824561,31.78,13157.0,58738.0,0.015,0.002,0.02,0.006999999999999999,0.746,0.001,0.171,0.02,0.019
325,Fontana Unified,2941.0,997.0,0.5667,0.3079,2825.0,2528.0,0.44939999999999997,0.23420000000000002,0.2768,0.002073,0.33900034002040125,0.8948672566371682,12.93,15045.0,63253.0,0.049,0.001,0.015,0.011000000000000001,0.8740000000000001,0.002,0.038,0.011000000000000001,0.0
328,San Lorenzo Valley Unified,244.0,50.0,0.84,0.6,340.0,91.0,0.9670000000000001,0.7363,0.6,0.007253000000000001,0.20491803278688525,0.2676470588235294,6.77,11012.0,98013.0,0.006,0.002,0.049,0.01,0.198,0.003,0.589,0.087,0.057
329,Gateway Unified,168.0,24.0,0.6667000000000001,0.4583,167.0,20.0,0.85,0.8,0.4167,0.008,0.14285714285714285,0.11976047904191617,31.08,15276.0,48654.0,0.017,0.062,0.032,0.001,0.16,0.002,0.654,0.066,0.006
330,Benicia Unified,406.0,132.0,0.8939,0.75,441.0,142.0,0.9366,0.8803,0.7121,0.008451,0.3251231527093596,0.3219954648526077,13.06,10914.0,103163.0,0.064,0.004,0.048,0.071,0.203,0.002,0.446,0.14300000000000002,0.021
331,Fairfield-Suisun Unified,1560.0,393.0,0.7608,0.5242,1508.0,324.0,0.8826999999999999,0.7437999999999999,0.4885,0.007221999999999999,0.2519230769230769,0.21485411140583555,11.18,11182.0,83874.0,0.135,0.003,0.057999999999999996,0.09,0.452,0.011000000000000001,0.156,0.092,0.002
335,Farmersville Unified,216.0,62.0,0.371,0.11289999999999999,178.0,60.0,0.4167,0.0833,0.11289999999999999,0.000833,0.28703703703703703,0.33707865168539325,51.24,14092.0,39650.0,0.002,0.002,0.005,0.0,0.958,0.0,0.008,0.0,0.024
336,Ojai Unified,192.0,49.0,0.8162999999999999,0.5714,211.0,50.0,1.0,0.84,0.5714,0.0084,0.2552083333333333,0.23696682464454977,10.9,12123.0,79371.0,0.008,0.002,0.013999999999999999,0.005,0.38,0.001,0.552,0.038,0.0
337,Moorpark Unified,505.0,125.0,0.872,0.72,535.0,143.0,0.965,0.8671,0.696,0.008531,0.24752475247524752,0.2672897196261682,19.36,10939.0,107703.0,0.006999999999999999,0.001,0.049,0.01,0.503,0.0,0.379,0.05,0.0
338,Newark Unified,460.0,141.0,0.7589,0.4681,470.0,121.0,0.8843000000000001,0.7190000000000001,0.4539,0.007106999999999999,0.3065217391304348,0.2574468085106383,44.09,12769.0,116856.0,0.028999999999999998,0.003,0.16699999999999998,0.09,0.521,0.018000000000000002,0.105,0.052000000000000005,0.016
339,Pleasanton Unified,1251.0,438.0,0.9521,0.847,1251.0,774.0,0.978,0.9483,0.8402,0.009340999999999999,0.3501199040767386,0.6187050359712231,92.66,12065.0,156342.0,0.013999999999999999,0.001,0.475,0.018000000000000002,0.1,0.002,0.33,0.055,0.006
346,Middletown Unified,154.0,40.0,0.8,0.6,164.0,30.0,0.9,0.5333,0.525,0.005333,0.2597402597402597,0.18292682926829268,31.71,11671.0,66223.0,0.006,0.011000000000000001,0.005,0.004,0.275,0.002,0.628,0.069,0.0
347,Azusa Unified,668.0,187.0,0.6898000000000001,0.4011,660.0,611.0,0.4157,0.2439,0.385,0.002128,0.27994011976047906,0.9257575757575758,2.08,15088.0,71068.0,0.01,0.001,0.013999999999999999,0.013000000000000001,0.922,0.0,0.028999999999999998,0.005,0.006
348,Charter Oak Unified,404.0,165.0,0.7394,0.5333,386.0,108.0,0.8795999999999999,0.7037,0.5212,0.0069440000000000005,0.4084158415841584,0.27979274611398963,2.88,12980.0,81022.0,0.025,0.005,0.049,0.026000000000000002,0.711,0.001,0.15,0.031,0.0
349,Glendale Unified,1978.0,639.0,0.8967,0.7825,1988.0,709.0,0.9351,0.8561,0.759,0.008378,0.3230535894843276,0.3566398390342052,22.17,12505.0,69114.0,0.011000000000000001,0.001,0.113,0.045,0.2,0.001,0.593,0.035,0.0
350,Redondo Beach Unified,757.0,190.0,0.9211,0.7947,769.0,343.0,0.9679000000000001,0.9184,0.7789,0.009067,0.2509907529722589,0.4460338101430429,28.28,11081.0,113596.0,0.031,0.003,0.107,0.018000000000000002,0.242,0.001,0.446,0.14800000000000002,0.004
354,Saint Helena Unified,121.0,47.0,0.8723000000000001,0.5957,117.0,49.0,0.8776,0.6939,0.5957,0.006735,0.3884297520661157,0.4188034188034188,114.47,28073.0,92404.0,0.004,0.003,0.011000000000000001,0.002,0.53,0.0,0.43700000000000006,0.013000000000000001,0.0
355,Placentia-Yorba Linda Unified,2162.0,742.0,0.8518000000000001,0.7695000000000001,2111.0,802.0,0.919,0.8753,0.7332,0.008516,0.34320074005550416,0.37991473235433443,13.79,11385.0,101349.0,0.012,0.002,0.172,0.024,0.442,0.002,0.307,0.039,0.0
356,Saddleback Valley Unified,2410.0,691.0,0.8842,0.6990000000000001,2278.0,848.0,0.9445999999999999,0.8420000000000001,0.6787000000000001,0.008278,0.2867219917012448,0.3722563652326602,15.39,11797.0,100470.0,0.012,0.001,0.087,0.035,0.373,0.002,0.40399999999999997,0.07400000000000001,0.012
358,Palo Verde Unified,246.0,38.0,0.7105,0.3421,228.0,56.0,0.625,0.3393,0.31579999999999997,0.0033929999999999997,0.15447154471544716,0.24561403508771928,50.71,13196.0,44527.0,0.122,0.006,0.013000000000000001,0.003,0.616,0.003,0.201,0.025,0.011000000000000001
361,Valley Center-Pauma Unified,314.0,109.0,0.7064,0.3945,282.0,66.0,0.8787999999999999,0.6818000000000001,0.3761,0.006667000000000001,0.3471337579617834,0.23404255319148937,3.49,12289.0,89200.0,0.005,0.08800000000000001,0.009000000000000001,0.003,0.595,0.0,0.243,0.046,0.01
362,Bonsall Unified,67.0,38.0,0.7368000000000001,0.3947,76.0,27.0,0.9259000000000001,0.7037,0.3947,0.007037,0.5671641791044776,0.35526315789473684,16.13,11208.0,103966.0,0.015,0.055,0.02,0.016,0.375,0.005,0.415,0.08800000000000001,0.012
363,Lincoln Unified,721.0,207.0,0.8116,0.5362,808.0,168.0,0.8987999999999999,0.8332999999999999,0.5169,0.007976,0.2871012482662968,0.2079207920792079,30.93,11860.0,65858.0,0.113,0.004,0.099,0.03,0.503,0.008,0.191,0.049,0.002
365,Jefferson Union High,1179.0,912.0,0.6305,0.4518,1201.0,341.0,0.8886,0.7977,0.4232,0.007770999999999999,0.7735368956743003,0.2839300582847627,30.15,13761.0,101575.0,0.013000000000000001,0.001,0.149,0.289,0.314,0.01,0.141,0.075,0.008
366,Sequoia Union High,2532.0,894.0,0.7774,0.6487999999999999,2475.0,1309.0,0.8533,0.7624,0.6119,0.007418,0.35308056872037913,0.5288888888888889,112.2,19367.0,134282.0,0.024,0.003,0.08900000000000001,0.013999999999999999,0.452,0.02,0.35,0.046,0.001
368,Palo Alto Unified,1020.0,367.0,0.9619,0.9128000000000001,1027.0,638.0,0.9922,0.9702,0.9046,0.009655,0.35980392156862745,0.6212268743914313,160.36,23038.0,151578.0,0.017,0.001,0.375,0.009000000000000001,0.139,0.01,0.33899999999999997,0.11,0.0
369,Healdsburg Unified,158.0,47.0,0.8298000000000001,0.617,134.0,50.0,0.8,0.58,0.5957,0.0058,0.2974683544303797,0.373134328358209,52.57,18117.0,96381.0,0.004,0.009000000000000001,0.009000000000000001,0.002,0.632,0.002,0.335,0.008,0.0
370,Hughson Unified,168.0,40.0,0.725,0.6,186.0,72.0,0.7917000000000001,0.5832999999999999,0.575,0.005417000000000001,0.23809523809523808,0.3870967741935484,12.32,11596.0,80960.0,0.004,0.005,0.012,0.0,0.552,0.003,0.418,0.003,0.003
372,Yuba City Unified,972.0,205.0,0.8293,0.561,987.0,200.0,0.755,0.675,0.561,0.00635,0.2109053497942387,0.20263424518743667,32.6,13243.0,57703.0,0.017,0.006,0.198,0.005,0.46399999999999997,0.003,0.249,0.049,0.008
374,Woodland Joint Unified,767.0,223.0,0.6861,0.435,757.0,149.0,0.7718,0.4899,0.39909999999999995,0.004765,0.2907431551499348,0.19682959048877147,23.57,12383.0,68687.0,0.013000000000000001,0.005,0.054000000000000006,0.006999999999999999,0.695,0.004,0.188,0.024,0.01
375,Berkeley Unified,820.0,321.0,0.8723000000000001,0.7103,871.0,383.0,0.8903,0.7755,0.6978,0.0076760000000000005,0.39146341463414636,0.4397244546498278,32.14,17280.0,85444.0,0.127,0.003,0.083,0.008,0.221,0.001,0.413,0.141,0.001
377,West Contra Costa Unified,2520.0,1770.0,0.4395,0.24350000000000002,2364.0,680.0,0.7132,0.4941,0.2243,0.0046619999999999995,0.7023809523809523,0.2876480541455161,2.49,14231.0,78737.0,0.134,0.002,0.1,0.048,0.562,0.005,0.10099999999999999,0.047,0.002
378,Clovis Unified,3305.0,1209.0,0.8354,0.6179,3266.0,1304.0,0.8734999999999999,0.7315999999999999,0.5988,0.0071010000000000005,0.36580937972768535,0.3992651561543172,8.38,11404.0,84832.0,0.032,0.006,0.14800000000000002,0.022000000000000002,0.392,0.003,0.36200000000000004,0.035,0.0
379,Firebaugh-Las Deltas Unified,170.0,84.0,0.47619999999999996,0.07139999999999999,159.0,53.0,0.6415000000000001,0.2075,0.059500000000000004,0.001887,0.49411764705882355,0.3333333333333333,48.98,14738.0,38094.0,0.0,0.0,0.002,0.0,0.963,0.002,0.032,0.0,0.0
380,San Pasqual Valley Unified,49.0,19.0,0.31579999999999997,0.15789999999999998,59.0,17.0,0.3529,0.0588,0.10529999999999999,0.000588,0.3877551020408163,0.288135593220339,12.53,23300.0,22250.0,0.006999999999999999,0.499,0.0,0.0,0.43,0.0,0.018000000000000002,0.044000000000000004,0.002
382,Hanford Joint Union High,897.0,193.0,0.7047,0.40409999999999996,964.0,170.0,0.8118000000000001,0.5353,0.37310000000000004,0.005294,0.21516164994425863,0.17634854771784234,30.9,12744.0,61455.0,0.033,0.004,0.013000000000000001,0.015,0.6940000000000001,0.002,0.204,0.03,0.005
383,Covina-Valley Unified,1066.0,998.0,0.4619,0.2796,1019.0,956.0,0.5167,0.3086,0.2465,0.002772,0.9362101313320825,0.9381746810598626,7.78,13698.0,73801.0,0.027000000000000003,0.003,0.069,0.03,0.7879999999999999,0.002,0.069,0.012,0.002
384,Wiseburn Unified,428.0,140.0,0.6857,0.3286,354.0,253.0,0.7866,0.4941,0.3143,0.004664,0.32710280373831774,0.7146892655367232,30.05,12098.0,109818.0,0.14,0.002,0.045,0.013000000000000001,0.532,0.005,0.163,0.073,0.027000000000000003
386,Mariposa County Unified,149.0,36.0,0.9167000000000001,0.75,134.0,39.0,0.8974,0.8974,0.7222,0.008718,0.24161073825503357,0.291044776119403,41.92,13686.0,48586.0,0.005,0.039,0.009000000000000001,0.006,0.22,0.0,0.638,0.068,0.016
388,Le Grand Union High,102.0,46.0,0.43479999999999996,0.2391,147.0,65.0,0.4462,0.3385,0.1522,0.002615,0.45098039215686275,0.4421768707482993,36.75,15548.0,43096.0,0.004,0.002,0.0,0.002,0.94,0.0,0.045,0.002,0.006
389,Dos Palos Oro Loma Joint Unified,194.0,43.0,0.5115999999999999,0.20929999999999999,161.0,30.0,0.7667,0.6667000000000001,0.1628,0.006333,0.22164948453608246,0.18633540372670807,50.92,13281.0,43942.0,0.022000000000000002,0.015,0.002,0.001,0.8290000000000001,0.002,0.12300000000000001,0.002,0.004
391,Nevada Joint Union High,700.0,175.0,0.8629000000000001,0.7371,697.0,167.0,0.9581000000000001,0.8802,0.7143,0.008743,0.25,0.23959827833572453,11.64,15562.0,61621.0,0.009000000000000001,0.013999999999999999,0.011000000000000001,0.003,0.139,0.0,0.75,0.071,0.003
393,Anaheim Union High,5479.0,1490.0,0.743,0.5322,4917.0,1313.0,0.8264,0.6611,0.5081,0.006336999999999999,0.27194743566344226,0.26703274354281065,14.19,13449.0,70303.0,0.021,0.001,0.135,0.040999999999999995,0.688,0.004,0.087,0.018000000000000002,0.003
394,Plumas Unified,161.0,34.0,0.8234999999999999,0.6765000000000001,150.0,66.0,0.7726999999999999,0.5758,0.6470999999999999,0.005455,0.2111801242236025,0.44,19.63,15511.0,55955.0,0.01,0.037000000000000005,0.005,0.002,0.171,0.0,0.68,0.077,0.018000000000000002
395,Lake Elsinore Unified,1608.0,493.0,0.6876000000000001,0.4462,1574.0,387.0,0.7752,0.5943,0.4077,0.005504,0.30659203980099503,0.24587039390088947,12.08,13176.0,73231.0,0.039,0.003,0.018000000000000002,0.015,0.633,0.003,0.239,0.047,0.003
396,San Benito High,807.0,205.0,0.7512000000000001,0.5024000000000001,757.0,171.0,0.8362999999999999,0.6315999999999999,0.4732,0.006023,0.2540272614622057,0.22589167767503301,2.0,12664.0,86216.0,0.005,0.003,0.013000000000000001,0.013000000000000001,0.755,0.001,0.17600000000000002,0.016,0.017
397,Helendale Elementary,199.0,27.0,0.8519,0.2963,302.0,28.0,0.9643,0.6786,0.2963,0.0067859999999999995,0.135678391959799,0.09271523178807947,25.82,11793.0,69976.0,0.049,0.004,0.036000000000000004,0.013000000000000001,0.43700000000000006,0.003,0.386,0.065,0.006999999999999999
398,Oro Grande,647.0,48.0,0.6457999999999999,0.3333,619.0,43.0,0.7442,0.2791,0.2917,0.0025579999999999995,0.07418856259659969,0.06946688206785137,68.37,13285.0,31000.0,0.12,0.009000000000000001,0.005,0.003,0.596,0.004,0.20600000000000002,0.051,0.006
399,San Bernardino City Unified,3558.0,932.0,0.5611999999999999,0.28,3564.0,2453.0,0.43420000000000003,0.19079999999999997,0.2597,0.0017329999999999997,0.26194491287240024,0.6882716049382716,30.7,15714.0,46743.0,0.11,0.003,0.013000000000000001,0.004,0.7929999999999999,0.004,0.048,0.016,0.01
400,San Diego Unified,9418.0,3369.0,0.713,0.49689999999999995,8612.0,3840.0,0.7890999999999999,0.6021,0.4714,0.0058260000000000004,0.3577192609895944,0.4458894565722248,1.01,14457.0,75020.0,0.077,0.003,0.087,0.046,0.467,0.004,0.225,0.08,0.012
401,San Dieguito Union High,2334.0,707.0,0.9505,0.8317,2183.0,1188.0,0.9722,0.9309999999999999,0.8204,0.009242,0.3029134532990574,0.5442052221713238,63.35,11865.0,135646.0,0.006999999999999999,0.002,0.174,0.008,0.157,0.001,0.584,0.066,0.001
403,San Luis Coastal Unified,591.0,185.0,0.9243000000000001,0.7946,571.0,251.0,0.9243000000000001,0.8725,0.7784,0.008565999999999999,0.3130287648054145,0.4395796847635727,20.9,13356.0,65800.0,0.006999999999999999,0.003,0.033,0.019,0.294,0.002,0.583,0.057,0.001
